random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,uncnormpropdecaytau : rwll0010,voptfull : rwll0100,uncnormprop++decaytaukde : rwll0010,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764,77.63347763347764
74.23622804907386,92.66297810921337,83.20904498436373,82.43925908106807,83.20904498436373,83.11282174645177,73.80322347847004,67.57276882367091,84.91700745730094,66.39403415924946,79.88934327640125,76.28097185470291,83.20904498436373,75.60740918931923,73.92350252586,83.95477507818138,83.95477507818138,73.99566995429396,84.5802261246091,83.20904498436373
77.69489894128971,80.31761308950914,80.10105871029836,90.1106833493744,80.10105871029836,93.74398460057748,76.61212704523581,80.48604427333974,79.40327237728586,76.94898941289702,89.00384985563042,86.30895091434071,80.10105871029836,83.92685274302214,84.35996150144369,79.88450433108758,79.88450433108758,76.39557266602502,90.88065447545718,80.10105871029836
79.1095066185319,89.57882069795427,89.26594464500602,89.29001203369434,89.26594464500602,90.15643802647413,78.12274368231047,89.338146811071,89.41034897713598,69.62695547533093,89.7713598074609,90.73405535499398,89.26594464500602,84.78941034897714,87.14801444043322,89.8676293622142,89.8676293622142,85.29482551143201,85.48736462093864,89.26594464500602
84.11169956668272,93.88541165142031,93.69282619162253,93.4520943668753,93.69282619162253,93.7650457390467,86.61531054405393,93.1391429947039,96.1482908040443,79.63408762638421,95.95570534424651,96.17236398651902,93.69282619162253,90.00962927298988,93.37987481945113,93.78911892152142,93.78911892152142,85.38757823784304,86.1819932595089,93.69282619162253
82.71129304117505,94.60630869251143,96.17144233084517,97.7365759691789,96.17144233084517,97.5439441367686,89.98314471466409,91.28340958343367,92.43920057789549,73.92246568745485,96.82157476522995,98.50710329882013,96.17144233084517,92.67999036840838,93.8598603419215,98.00144473874307,98.00144473874307,93.49867565615217,93.2578858656393,96.17144233084517
82.68304431599229,93.90655105973025,94.05105973025049,95.08670520231213,94.05105973025049,94.34007707129095,88.19845857418112,90.99229287090559,94.82177263969172,79.52793834296725,92.36512524084779,94.17148362235068,94.05105973025049,94.53275529865125,93.9306358381503,94.38824662813101,94.38824662813101,99.6868978805395,95.08670520231213,94.05105973025049
91.64056853770175,95.59142375331245,95.39869910864851,95.83232955914238,95.39869910864851,92.29101421344254,95.4468802698145,94.09780775716695,98.77138039026741,84.12430739580824,89.3519633823175,94.8687063358227,95.39869910864851,92.19465189111058,96.55504697663214,96.19368826788725,96.19368826788725,95.80823897855939,95.10961214165262,95.39869910864851
91.03614457831326,96.98795180722891,95.49397590361446,93.97590361445783,95.49397590361446,90.57831325301204,97.42168674698796,94.3132530120482,97.44578313253012,79.80722891566265,89.97590361445783,97.78313253012048,95.49397590361446,96.57831325301204,98.19277108433735,96.57831325301204,96.57831325301204,94.04819277108433,93.90361445783132,95.49397590361446
89.25042178838274,97.83080260303687,97.0113280308508,94.8180284405881,96.09544468546638,93.85394070860448,94.69751747409015,96.84261267775368,97.39696312364426,84.1648590021692,93.46830561581103,98.09592672933238,96.09544468546638,95.25186791998073,98.16823330923114,96.91491925765244,96.91491925765244,93.90214509520366,95.46878765967703,96.09544468546638
86.62005785920925,99.32497589199615,95.56412729026037,90.26036644165863,95.49180327868852,93.70781099324977,97.7579556412729,94.14175506268082,95.3953712632594,80.3519768563163,96.72131147540983,98.21600771456123,95.49180327868852,93.7801350048216,97.80617164898746,95.63645130183221,95.63645130183221,94.91321118611378,96.0221793635487,95.49180327868852
86.01398601398601,97.7574149987943,92.01832650108513,92.64528574873403,97.51627682662165,92.13889558717145,99.05956112852665,93.10344827586206,93.10344827586206,84.18133590547383,96.0212201591512,96.88931757897275,97.51627682662165,97.4198215577526,97.92621171931516,97.4921630094044,97.4921630094044,97.4198215577526,95.29780564263324,97.51627682662165
84.27399903521466,97.03328509406657,95.12783405692234,94.66956102267245,96.2132175590931,96.38205499276411,99.7346840328027,91.8234442836469,97.12976362759287,86.75832127351664,97.99807042932947,97.58803666184274,96.2132175590931,96.28557645923782,97.08152436082972,95.82730342498795,95.82730342498795,98.86637723106608,92.83646888567294,96.2132175590931
83.06393244873341,96.74306393244873,95.58504221954162,95.36791314837153,96.98431845597105,96.18817852834741,99.25211097708082,95.94692400482509,96.13992762364295,83.44993968636912,97.39445114595898,97.15319662243667,96.98431845597105,93.43787696019301,97.41857659831122,98.14234016887816,98.14234016887816,99.1556091676719,94.59589867310012,96.98431845597105
82.38416988416988,95.65637065637065,97.58687258687259,96.5492277992278,99.1554054054054,97.39382239382239,99.87934362934362,94.57046332046332,97.68339768339769,85.9073359073359,99.8069498069498,97.39382239382239,99.1554054054054,96.04247104247104,98.6003861003861,99.27606177606178,99.27606177606178,99.66216216216216,95.70463320463321,99.1554054054054
88.26937002172339,96.95872556118755,96.7897658701424,98.5034998793145,98.67245957035965,96.30702389572774,98.91383055756698,98.2862659908279,95.75187062515086,88.14868452811972,99.637943519189,98.09316920106203,98.67245957035965,95.22085445329472,99.13106444605359,98.09316920106203,98.09316920106203,99.54139512430606,97.73111272025102,98.67245957035965
87.3732496378561,98.35828102366007,98.72042491549976,96.88556253017866,97.77885079671657,96.69241912119749,99.90342829550941,97.12699179140512,94.83341380975374,89.3046837276678,99.61371318203766,98.7445678416224,97.77885079671657,96.40270400772573,99.10671173346209,98.96185417672622,98.96185417672622,99.78271366489618,96.71656204732014,97.77885079671657
86.57329147548901,99.00990099009901,98.52692586331804,98.47862835063994,97.80246317314658,96.59502535619416,99.92755373098285,97.92320695484183,96.28109152378653,92.22410045882637,99.22723979715045,99.63776865491427,97.80246317314658,98.84085969572567,98.06809949287612,97.4160830717218,97.4160830717218,99.80680994928761,97.80246317314658,97.80246317314658
89.66183574879227,98.42995169082126,98.6231884057971,98.01932367149759,95.2415458937198,97.22222222222223,99.83091787439614,98.71980676328502,97.97101449275362,93.35748792270532,99.68599033816425,99.83091787439614,95.2415458937198,99.92753623188406,98.67149758454106,98.6231884057971,98.6231884057971,99.92753623188406,97.72946859903382,95.2415458937198
87.50906015945881,98.55037448659097,99.13022469195458,97.65643875332206,97.02826769751148,95.69944431021986,99.95167914955303,98.28460980913265,97.10074897318192,93.91157284368205,99.44431021985987,99.92751872432954,97.02826769751148,99.51679149553033,98.81613916404929,100.0,100.0,100.0,98.7919787388258,97.02826769751148
91.27597873368777,99.85500241662639,99.37167713871436,98.16336394393427,97.53504108264862,98.23586273562107,100.0,97.2450459159014,97.2208796520058,92.70178830352828,99.9033349444176,99.54084098598356,97.53504108264862,99.73417109714838,97.51087481875302,99.75833736104398,99.75833736104398,100.0,99.13001449975833,97.53504108264862
90.74208363548465,99.54072999758279,99.70993473531544,98.21126420111192,95.72153734590283,99.32318104906938,99.27483683828862,96.25332366449118,98.38046893884457,93.8602852308436,99.92748368382887,99.49238578680203,95.72153734590283,99.97582789460962,97.70364998791395,99.90331157843848,99.90331157843848,100.0,99.56490210297316,95.72153734590283
91.17504835589942,99.56479690522244,99.85493230174082,98.1624758220503,96.4458413926499,99.32301740812379,99.83075435203095,96.01063829787235,99.6615087040619,94.87427466150871,99.83075435203095,99.85493230174082,96.4458413926499,99.90328820116054,97.34042553191489,99.78239845261122,99.78239845261122,99.49226305609284,99.10541586073501,96.4458413926499
91.60822249093107,99.6130592503023,100.0,97.09794437726723,97.12212817412333,98.01692865779927,100.0,95.13905683192262,99.03264812575574,94.58282950423217,99.92744860943168,99.85489721886336,97.12212817412333,99.92744860943168,97.38814993954051,100.0,100.0,100.0,99.83071342200725,97.12212817412333
93.92839864537977,99.70972423802613,100.0,97.33913884857282,97.65360425737784,97.60522496371553,100.0,96.41993226898887,99.63715529753266,95.42815674891146,100.0,99.92743105950653,97.65360425737784,100.0,98.59700048379294,100.0,100.0,99.85486211901306,99.85486211901306,97.65360425737784
95.28187757077184,99.70965400435519,100.0,97.0965400435519,97.72562303411566,98.8870070166949,100.0,95.42705056859424,99.0321800145173,95.62061456569079,100.0,99.9274135010888,97.72562303411566,99.9274135010888,99.68545850471813,100.0,100.0,100.0,99.70965400435519,97.72562303411566
94.72410454985479,100.0,100.0,98.11229428848016,97.16844143272023,98.9109390125847,100.0,95.37754114230397,99.58857696030978,95.83736689254599,99.83059051306873,99.92739593417231,97.16844143272023,100.0,99.58857696030978,100.0,100.0,100.0,99.85479186834463,97.16844143272023
95.11014282256113,100.0,100.0,97.89397240377633,97.38562091503267,98.69281045751634,100.0,95.47325102880659,99.54006293875575,94.67441297506657,99.80634229000242,100.0,97.38562091503267,100.0,99.90317114500121,99.68530622125394,99.68530622125394,100.0,99.83054950375212,97.38562091503267
94.86682808716706,100.0,100.0,98.06295399515739,97.65133171912834,97.79661016949153,100.0,97.11864406779661,99.34624697336562,95.37530266343826,99.73365617433414,100.0,97.65133171912834,99.75786924939467,99.8547215496368,100.0,100.0,100.0,99.8547215496368,97.65133171912834
94.40542504238314,100.0,100.0,97.67498183579559,98.52264470816178,97.23904093000726,100.0,98.23201743763623,99.34608864131751,96.22184548316784,99.8062484863163,100.0,98.52264470816178,99.75781060789538,99.83046742552676,99.83046742552676,99.83046742552676,100.0,99.53984015500122,98.52264470816178
93.38662790697674,100.0,99.9515503875969,98.18313953488372,98.25581395348837,98.88565891472868,100.0,97.67441860465117,99.2248062015504,96.0998062015504,100.0,100.0,98.25581395348837,99.7577519379845,99.9515503875969,100.0,100.0,100.0,99.56395348837209,98.25581395348837
93.77271625878362,100.0,100.0,97.28616428398352,98.64308214199175,98.57039011388417,100.0,98.11000726920281,99.58807850739035,95.2265568209353,100.0,100.0,98.64308214199175,100.0,99.90307729585655,99.90307729585655,99.90307729585655,100.0,99.58807850739035,98.64308214199175
93.74697043141057,100.0,100.0,98.06107610276297,98.71546291808046,98.93359185651963,100.0,97.72176442074648,99.58797867183713,96.00096946194861,100.0,100.0,98.71546291808046,100.0,99.90305380513814,100.0,100.0,100.0,99.49103247697528,98.71546291808046
93.84242424242424,100.0,100.0,98.44848484848485,97.74545454545455,99.17575757575757,100.0,97.35757575757576,99.5878787878788,94.32727272727273,100.0,100.0,97.74545454545455,100.0,99.9030303030303,100.0,100.0,100.0,99.68484848484849,97.74545454545455
96.65373423860329,100.0,100.0,99.15130940834142,97.64791464597478,99.51503394762366,100.0,97.6721629485936,99.92725509214355,94.51988360814742,100.0,100.0,97.64791464597478,100.0,99.87875848690592,100.0,100.0,100.0,99.61202715809894,97.64791464597478
97.04098957070094,100.0,100.0,98.18093621149649,97.55032743148193,99.85447489691971,100.0,97.55032743148193,99.90298326461314,95.003638127577,100.0,100.0,97.55032743148193,100.0,99.85447489691971,99.95149163230657,99.95149163230657,100.0,99.66044142614601,97.55032743148193
96.74915089762251,100.0,100.0,96.82193110140709,97.50121300339642,99.78165938864629,100.0,98.61717612809316,99.90295972828724,95.41484716157206,100.0,100.0,97.50121300339642,100.0,99.92721979621543,100.0,100.0,100.0,99.68461911693353,97.50121300339642
96.84542586750788,100.0,100.0,96.96675564183451,98.05872361077408,99.53894685755884,100.0,98.25285124969668,99.9029361805387,94.85561756855132,100.0,100.0,98.05872361077408,100.0,100.0,100.0,100.0,100.0,99.6845425867508,98.05872361077408
96.6747572815534,100.0,100.0,97.33009708737865,98.00970873786407,100.0,100.0,98.3252427184466,99.83009708737865,95.14563106796116,100.0,100.0,98.00970873786407,100.0,100.0,100.0,100.0,100.0,99.68446601941747,98.00970873786407
96.40689487739742,100.0,100.0,98.20344743869872,97.62078174314154,99.8543335761107,100.0,98.47050254916242,99.90288905074047,94.41612041757708,100.0,100.0,97.62078174314154,100.0,100.0,100.0,100.0,100.0,99.7329448895363,97.62078174314154
96.60029140359397,100.0,100.0,98.13016027197669,98.13016027197669,100.0,100.0,99.1500728508985,99.90286546867411,95.09470616804273,100.0,100.0,98.13016027197669,100.0,100.0,100.0,100.0,100.0,99.70859640602234,98.13016027197669
96.429438911829,100.0,100.0,98.08112703424824,98.10541656546029,99.82997328151566,100.0,99.27131406363857,100.0,95.70075297546758,100.0,100.0,98.10541656546029,100.0,100.0,100.0,100.0,100.0,99.68423609424337,98.10541656546029
96.01554907677357,100.0,100.0,98.68804664723032,97.66763848396502,99.85422740524781,100.0,98.9067055393586,100.0,96.08843537414965,100.0,100.0,97.66763848396502,100.0,100.0,100.0,100.0,100.0,99.63556851311954,97.66763848396502
96.16038882138518,100.0,100.0,98.27460510328068,98.5176184690158,99.90279465370595,100.0,98.7120291616039,99.87849331713244,94.89671931956258,100.0,100.0,98.5176184690158,100.0,100.0,100.0,100.0,100.0,99.73268529769138,98.5176184690158
97.44773942634905,100.0,100.0,97.76373359261059,98.20126397666505,99.90277102576567,100.0,99.24647544968401,99.85415653864851,95.2843947496354,100.0,100.0,98.20126397666505,100.0,100.0,100.0,100.0,100.0,99.7569275644142,98.20126397666505
97.42280573790421,100.0,100.0,98.10357403355215,99.51373693168004,99.53805008509603,100.0,99.31923170435205,100.0,96.42596644784828,100.0,100.0,99.51373693168004,100.0,100.0,100.0,100.0,100.0,99.80549477267202,99.51373693168004
97.42217898832685,100.0,100.0,98.05447470817121,98.95428015564202,99.61089494163424,100.0,99.19747081712062,99.97568093385215,96.98443579766537,100.0,100.0,98.95428015564202,100.0,100.0,100.0,100.0,100.0,99.82976653696498,98.95428015564202
97.42155193383606,100.0,100.0,98.02967647774264,99.48917538311846,99.75675018243736,100.0,99.4648504013622,99.82972512770615,96.27827779129166,100.0,100.0,99.48917538311846,100.0,100.0,100.0,100.0,100.0,99.75675018243736,99.48917538311846
97.34793187347933,100.0,100.0,98.1265206812652,99.4647201946472,99.97566909975669,100.0,99.53771289537713,99.85401459854015,96.54501216545012,100.0,100.0,99.4647201946472,100.0,100.0,100.0,100.0,100.0,99.7566909975669,99.4647201946472
97.37162326600146,100.0,100.0,98.51545388172305,99.002190313945,99.85397907033341,100.0,99.36724263811146,99.85397907033341,96.9335604770017,100.0,100.0,99.002190313945,100.0,100.0,100.0,100.0,100.0,99.75663178388902,99.002190313945
97.32229795520935,100.0,100.0,98.61246348588121,98.22297955209348,99.90262901655306,100.0,99.65920155793573,99.8539435248296,97.34664070107108,100.0,100.0,98.22297955209348,100.0,100.0,100.0,100.0,100.0,99.75657254138267,98.22297955209348
96.9564158753348,100.0,100.0,98.1981981981982,98.49038227416605,100.0,100.0,99.5373752130509,99.85390796201607,97.32164597029463,100.0,100.0,98.49038227416605,100.0,100.0,100.0,100.0,100.0,99.70781592403215,98.49038227416605
96.98002922552362,100.0,100.0,97.51583049196299,99.26936190940087,99.36678032148076,100.0,99.31807111544082,99.85387238188018,98.36824159766196,100.0,100.0,99.26936190940087,100.0,100.0,100.0,100.0,100.0,99.68339016074037,99.26936190940087
97.00365408038977,100.0,100.0,98.41656516443362,99.0012180267966,99.39098660170524,100.0,99.09866017052376,99.85383678440925,98.68453105968331,100.0,100.0,99.0012180267966,100.0,100.0,100.0,100.0,100.0,99.56151035322777,99.0012180267966
97.14912280701755,100.0,100.0,98.56237816764133,99.22027290448344,98.34307992202729,100.0,98.9766081871345,99.85380116959064,98.51364522417154,100.0,100.0,99.22027290448344,100.0,100.0,100.0,100.0,100.0,99.61013645224172,99.22027290448344
97.12405556909579,100.0,100.0,98.46453814282232,98.63514501584207,98.46453814282232,100.0,98.5620277845479,99.85376553741165,99.24445527662685,100.0,100.0,98.63514501584207,100.0,100.0,100.0,100.0,100.0,99.68315866439191,98.63514501584207
96.9527059970746,100.0,100.0,98.97610921501706,99.78059483178937,98.5372988785958,100.0,98.95173086299366,99.87810823988299,99.2198927352511,100.0,100.0,99.78059483178937,100.0,100.0,100.0,100.0,100.0,99.70745977571916,99.78059483178937
96.97634723238235,100.0,100.0,99.00024384296513,99.34162399414777,98.73201658132163,100.0,99.60985125579127,99.97561570348695,99.00024384296513,100.0,100.0,99.34162399414777,100.0,100.0,100.0,100.0,100.0,99.82930992440868,99.34162399414777
97.0,100.0,100.0,99.02439024390245,99.07317073170732,98.73170731707317,100.0,99.8780487804878,100.0,98.78048780487805,100.0,100.0,99.07317073170732,100.0,100.0,100.0,100.0,100.0,99.90243902439025,99.07317073170732
96.95047572578677,100.0,100.0,99.19492559160771,98.63381312515247,98.85337887289583,100.0,99.82922664064407,100.0,99.26811417418882,100.0,100.0,98.63381312515247,100.0,100.0,100.0,100.0,100.0,99.90241522322518,98.63381312515247
96.92532942898976,100.0,100.0,99.63396778916545,99.31673987310883,98.75549048316252,100.0,99.80478282088824,99.85358711566617,99.48755490483163,100.0,100.0,99.31673987310883,100.0,100.0,100.0,100.0,100.0,99.90239141044412,99.31673987310883
96.90017085672443,100.0,100.0,99.41420551623139,98.85281913595314,98.70637051501099,100.0,99.48742982670247,99.80473517207713,99.38979741274103,100.0,100.0,98.85281913595314,100.0,100.0,100.0,100.0,100.0,99.90236758603857,98.85281913595314
96.97265625,100.0,100.0,99.853515625,99.5849609375,98.73046875,100.0,99.6337890625,99.853515625,99.169921875,100.0,100.0,99.5849609375,100.0,100.0,100.0,100.0,100.0,99.90234375,99.5849609375
96.94749694749694,100.0,100.0,99.95115995115995,99.02319902319903,98.60805860805861,100.0,99.53601953601954,99.8046398046398,99.24297924297925,100.0,100.0,99.02319902319903,100.0,100.0,100.0,100.0,100.0,99.9023199023199,99.02319902319903
96.89789936492429,100.0,100.0,99.56033219345383,99.56033219345383,98.63214460185638,100.0,99.73131411822179,99.75574010747435,99.02296042989741,100.0,100.0,99.56033219345383,100.0,100.0,100.0,100.0,100.0,99.90229604298975,99.56033219345383
96.99486928903005,100.0,100.0,99.46249694600537,99.51136086000488,98.68067432201319,100.0,99.68238455900318,99.68238455900318,99.38920107500611,100.0,100.0,99.51136086000488,100.0,100.0,100.0,100.0,100.0,99.90227217200098,99.51136086000488
97.31182795698925,100.0,100.0,99.73118279569893,99.68230694037146,98.60703812316716,100.0,99.7800586510264,99.73118279569893,99.29130009775172,100.0,100.0,99.68230694037146,100.0,100.0,100.0,100.0,100.0,100.0,99.68230694037146
97.38450256660963,100.0,100.0,100.0,99.4377902713273,98.53336592520166,100.0,99.68222928379369,99.65778538254706,99.38890246883403,100.0,100.0,99.4377902713273,100.0,100.0,100.0,100.0,100.0,100.0,99.4377902713273
97.38386308068459,100.0,100.0,100.0,98.9242053789731,99.07090464547677,100.0,99.85330073349633,99.65770171149144,99.55990220048899,100.0,100.0,98.9242053789731,100.0,100.0,100.0,100.0,100.0,100.0,98.9242053789731
97.33431156762045,100.0,100.0,100.0,99.29078014184397,99.168500855955,100.0,99.82880899975544,99.68207385668867,99.48642699926633,100.0,100.0,99.29078014184397,100.0,100.0,100.0,100.0,100.0,100.0,99.29078014184397
97.26027397260275,100.0,100.0,100.0,99.87769080234834,99.24168297455968,100.0,99.82876712328768,99.65753424657534,99.706457925636,100.0,100.0,99.87769080234834,100.0,100.0,100.0,100.0,100.0,100.0,99.87769080234834
97.25960362123807,100.0,100.0,100.0,99.9021287007585,99.2414974308784,100.0,99.87766087594812,99.804257401517,99.68191827746513,100.0,100.0,99.7063861022755,100.0,100.0,100.0,100.0,100.0,100.0,99.7063861022755
97.50367107195301,100.0,100.0,100.0,99.95105237395987,99.24131179637787,100.0,99.87763093489966,99.80420949583946,99.63289280469897,100.0,100.0,99.85315712187959,100.0,100.0,100.0,100.0,100.0,100.0,99.85315712187959
97.5030599755202,100.0,100.0,100.0,99.65728274173807,98.94736842105263,100.0,99.82864137086904,99.7796817625459,99.65728274173807,100.0,100.0,99.60832313341493,100.0,100.0,100.0,100.0,100.0,100.0,99.60832313341493
97.35553379040157,100.0,100.0,100.0,99.51028403525955,98.89813907933399,100.0,99.87757100881488,99.9020568070519,99.85308521057786,100.0,100.0,99.31439764936337,100.0,100.0,100.0,100.0,100.0,100.0,99.31439764936337
97.35488611315209,100.0,100.0,100.0,99.4366887092824,98.8243938280676,100.0,99.82855743325986,99.90203281900563,99.75508204751408,100.0,100.0,99.70609845701689,100.0,100.0,100.0,100.0,100.0,100.0,99.70609845701689
97.4032337089662,100.0,100.0,100.0,99.90200881920627,98.65262126408624,100.0,99.87751102400784,99.90200881920627,99.8530132288094,100.0,100.0,99.4610485056345,100.0,100.0,100.0,100.0,100.0,100.0,99.4610485056345
97.42710120068611,100.0,100.0,100.0,99.65694682675814,98.52977211467777,100.0,99.85297721146777,99.90198480764518,99.63244302866944,100.0,100.0,99.80396961529037,100.0,100.0,100.0,100.0,100.0,100.0,99.80396961529037
97.27941176470588,100.0,100.0,100.0,99.38725490196079,98.52941176470588,100.0,99.95098039215686,99.90196078431373,99.65686274509804,100.0,100.0,99.73039215686275,100.0,100.0,100.0,100.0,100.0,100.0,99.73039215686275
97.35229222848737,100.0,100.0,99.87742093650405,99.21549399362588,98.03873498406472,100.0,100.0,99.90193674920323,99.80387349840647,100.0,100.0,99.68129443491051,100.0,100.0,100.0,100.0,100.0,100.0,99.68129443491051
97.3516429622364,100.0,100.0,99.90191270230505,99.65669445806768,97.96468857282981,100.0,100.0,99.90191270230505,99.75478175576262,100.0,100.0,99.68121628249142,100.0,100.0,100.0,100.0,100.0,100.0,99.68121628249142
97.35099337748345,100.0,100.0,99.87736080451312,99.65661025263674,97.96418935491783,100.0,100.0,99.9018886436105,99.73019376992887,100.0,100.0,99.48491537895511,100.0,100.0,100.0,100.0,100.0,100.0,99.48491537895511
97.35034347399412,100.0,100.0,99.9018645731109,99.70559371933268,97.74288518155053,100.0,100.0,99.9018645731109,99.80372914622178,100.0,100.0,99.21491658488715,100.0,100.0,100.0,100.0,100.0,100.0,99.21491658488715
97.39877300613497,100.0,100.0,99.90184049079754,99.38650306748467,98.06134969325153,100.0,100.0,99.90184049079754,99.73006134969326,100.0,100.0,99.60736196319019,100.0,100.0,100.0,100.0,100.0,100.0,99.60736196319019
97.42268041237114,100.0,100.0,99.87727049582719,99.33726067746686,97.91359842906235,100.0,100.0,99.90181639666176,99.7545409916544,100.0,100.0,99.82817869415807,100.0,100.0,100.0,100.0,100.0,100.0,99.82817869415807
97.42204763073902,100.0,100.0,99.82813650871593,99.65627301743187,97.9867419592438,100.0,100.0,99.90179229069481,99.85268843604223,100.0,100.0,99.90179229069481,100.0,100.0,100.0,100.0,100.0,100.0,99.90179229069481
97.39685658153242,100.0,100.0,99.82809430255402,99.4106090373281,98.1581532416503,100.0,100.0,99.90176817288801,99.950884086444,100.0,100.0,99.82809430255402,100.0,100.0,100.0,100.0,100.0,100.0,99.82809430255402
97.37165315647262,100.0,100.0,99.75436010808156,99.41046425939572,98.32964873495456,100.0,100.0,99.90174404323263,99.82805207565708,100.0,100.0,99.65610415131417,100.0,100.0,100.0,100.0,100.0,100.0,99.65610415131417
97.37100737100737,100.0,100.0,99.8034398034398,99.75429975429975,98.42751842751842,100.0,100.0,100.0,99.9017199017199,100.0,100.0,99.9017199017199,100.0,100.0,100.0,100.0,100.0,100.0,99.9017199017199
97.39493733103957,100.0,100.0,99.72966330793807,99.43475055296142,98.32882772179897,100.0,100.0,100.0,99.8771196854264,100.0,100.0,99.90169574834111,100.0,100.0,100.0,100.0,100.0,100.0,99.90169574834111
97.12389380530973,100.0,100.0,99.75417895771878,99.80334316617503,98.32841691248771,100.0,100.0,100.0,99.87708947885939,100.0,100.0,99.9016715830875,100.0,100.0,100.0,100.0,100.0,100.0,99.9016715830875
97.12318662404721,100.0,100.0,99.7295303663634,99.77870666338825,98.32800590115565,100.0,100.0,100.0,99.92623555446275,100.0,100.0,99.80329481190067,100.0,100.0,100.0,100.0,100.0,100.0,99.80329481190067
98.20462370880472,100.0,100.0,100.0,99.82784062961142,99.23757993113625,100.0,100.0,100.0,99.82784062961142,100.0,100.0,99.80324643384161,100.0,100.0,100.0,100.0,100.0,100.0,99.80324643384161
98.2779827798278,100.0,100.0,100.0,99.53259532595325,99.11439114391143,100.0,100.0,100.0,99.85239852398524,100.0,100.0,99.90159901599016,100.0,100.0,100.0,100.0,100.0,100.0,99.90159901599016
98.2775590551181,100.0,100.0,100.0,99.53248031496064,99.08956692913385,100.0,100.0,100.0,99.85236220472441,100.0,100.0,99.75393700787401,100.0,100.0,100.0,100.0,100.0,100.0,99.75393700787401
98.30174747723358,100.0,100.0,100.0,99.82771351218311,99.04011813930593,100.0,100.0,100.0,99.53236524735418,100.0,100.0,99.90155057839036,100.0,100.0,100.0,100.0,100.0,100.0,99.90155057839036
98.44903988183161,100.0,100.0,100.0,99.53225012309207,99.03988183161005,100.0,100.0,100.0,99.63072378138848,100.0,100.0,99.77843426883308,100.0,100.0,100.0,100.0,100.0,100.0,99.77843426883308
98.44865796601822,100.0,100.0,100.0,99.70450627924157,99.26126569810391,100.0,100.0,99.90150209308052,99.77837970943118,100.0,100.0,99.72913075597144,100.0,100.0,100.0,100.0,100.0,100.0,99.72913075597144
98.44827586206897,100.0,100.0,100.0,99.50738916256158,99.45812807881774,100.0,100.0,99.90147783251231,99.80295566502463,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.4478935698448,100.0,100.0,100.0,100.0,99.31017491993101,100.0,100.0,99.90145355999014,99.80290711998029,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.4475110892065,100.0,100.0,100.0,99.77821586988664,99.26071956628881,100.0,100.0,99.90142927550518,99.85214391325776,100.0,100.0,99.90142927550518,100.0,100.0,100.0,100.0,100.0,100.0,99.90142927550518
