mcvopt : rwll : avg,mcvopt : rwll : std,random : rwll : avg,random : rwll : std,sopt : rwll0010 : avg,sopt : rwll0010 : std,sopt : rwll0100 : avg,sopt : rwll0100 : std,unc : rwll : avg,unc : rwll : std,unc : rwll0010 : avg,unc : rwll0010 : std,uncnorm : rwll : avg,uncnorm : rwll : std,uncnorm : rwll0010 : avg,uncnorm : rwll0010 : std,uncnormdecaytau : rwll0010 : avg,uncnormdecaytau : rwll0010 : std,uncnormdecaytaukde : rwll0010 : avg,uncnormdecaytaukde : rwll0010 : std,uncnormkde : rwll0010 : avg,uncnormkde : rwll0010 : std,uncnormprop : rwll0010 : avg,uncnormprop : rwll0010 : std,uncnormprop++ : rwll0010 : avg,uncnormprop++ : rwll0010 : std,uncnormprop++decaytau : rwll0010 : avg,uncnormprop++decaytau : rwll0010 : std,uncnormprop++decaytaukde : rwll0010 : avg,uncnormprop++decaytaukde : rwll0010 : std,uncnormprop++kde : rwll0010 : avg,uncnormprop++kde : rwll0010 : std,uncnormprop++switchK : rwll0010 : avg,uncnormprop++switchK : rwll0010 : std,uncnormprop++switchKkde : rwll0010 : avg,uncnormprop++switchKkde : rwll0010 : std,uncnormpropdecaytau : rwll0010 : avg,uncnormpropdecaytau : rwll0010 : std,uncnormpropswitchK : rwll0010 : avg,uncnormpropswitchK : rwll0010 : std,uncnormswitchK : rwll0010 : avg,uncnormswitchK : rwll0010 : std,vopt : rwll0100 : avg,vopt : rwll0100 : std
51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408,51.0589025243939,4.094878895396408
50.44902565860906,4.529685799835651,51.74109949139952,4.2769886335662735,51.48894222527001,4.882000723608822,53.834504828847365,4.666563055191646,52.45942625292874,4.077734912220648,54.763272186982114,3.6386578315339686,51.703668781073205,4.038527557337895,55.02600148579919,4.167083448557088,55.29115949482828,4.118843815833203,55.56503228755929,4.011380873276329,55.35787759300531,4.0611384206056895,52.14226527230128,5.163229591272721,55.631893251042925,3.980859129417658,53.77507286130636,5.175010424556769,54.41553803074461,3.968472362253128,53.170895479741695,4.696220813687982,55.35244871135494,4.969619754934875,55.50431453225899,4.689535084701051,52.02968741070919,5.166833900662901,52.46114063660781,3.117073882578239,55.02600148579919,4.167083448557088,49.214097948454196,4.386055444672308
56.95392528037716,5.777582193000356,54.46803343095935,5.751373019339407,52.840345738981355,4.193473685880833,55.84898921351525,4.535946053701709,55.103935995428245,2.8386706587848334,59.069219229945,4.386379341050146,54.499464247446255,3.902539450288052,58.998642760197164,4.910936367015059,59.62697335523967,4.926546745557792,59.46324737481249,3.9422797405931775,58.765911850846486,4.0020076707842,53.71012215158224,4.956297029569179,59.07750553610972,3.629650903172542,57.37138367026216,4.55408280939545,57.19151367954854,4.79459084454372,56.76334023858847,3.6356769257761203,58.87977712693764,3.5465970304081194,56.57704121722979,3.704843235583895,55.86013286663333,5.733560543507283,55.71669404957496,4.904379079311529,58.998642760197164,4.910936367015059,55.836845488963505,3.325353266659119
60.82864245506757,4.903988771817858,56.660856644855265,5.685661286569575,54.945852501643,5.187676187279297,57.96025373603452,4.998749123008183,56.03794610966654,3.881434725992484,61.93287996113952,4.337327161634469,56.54113209703688,3.0543586291485596,62.02045889647684,3.9850441196101403,63.45272451924451,3.3130102957307255,63.41957882104181,3.046379655486333,61.991456410549475,3.945869300836653,56.33811469554534,4.5176242371457045,62.00374317798668,3.442112453827982,62.19804554676116,3.5128250159752126,61.423979198216976,3.640434397254156,58.79203931765579,3.952030785570872,61.64285510186587,3.6322516757661996,59.53053118838758,3.648697616006106,58.0135440180587,5.675667216498596,58.26456553418865,4.119739693166577,62.02045889647684,3.9850441196101403,58.658885047289765,3.183538112062223
63.56578514994358,4.911604264231642,57.04284714185703,6.600082555659519,55.640278313545636,7.0394490803446494,59.432943294329434,5.78808750579522,59.443230037289446,4.876905179885798,63.63907819353365,3.7715222958003687,59.62139071049961,3.2272592778612257,63.707942222793726,4.337047471176366,65.84587030131584,3.375827101253459,65.08222250796508,3.8716750405404126,63.86667238152387,3.4565027588552506,59.279499378509286,4.875115922338753,65.27681339562528,3.430689264342891,65.06164902204506,2.4465440837422374,65.45468832597547,4.116642407361469,62.380238023802384,4.493649388193917,64.76533367622476,3.4063223331440473,62.93429342934294,4.121128327576135,61.486434357721485,5.259024438826949,59.65825153943966,4.762261228426417,63.707942222793726,4.337047471176366,61.32170359893132,3.7806164976023218
64.92356269287919,5.089906587669809,59.7042519145045,6.486385850896658,59.28934735398332,5.845853760027739,60.66021831066407,5.028075133915766,61.72534003886159,3.8373539186951007,65.98196936792776,3.4973668077428717,61.57360841238998,2.4214907398770364,66.23642702023088,3.0690718700587793,69.14475940107441,3.9597266336208423,67.11952794605097,2.492127674150237,65.69493656417876,2.322110340102904,61.47516859069609,4.068776193005321,65.96125271459596,3.2585569642424477,70.54920562349983,3.0693990222325738,70.19802263115784,4.549410714694241,65.32646588181505,4.177295745661329,66.95293747856898,2.5610550984130622,66.01783060921247,3.9977629596315096,64.64324494227913,3.798149845838243,60.26160132586582,4.942451174473456,66.23642702023088,3.0690718700587793,63.98574122756887,3.451193054855775
69.12631624065952,4.988472313344304,61.12014401851667,7.041959675798892,60.26917746567417,5.681214899553876,61.98768413081682,5.173677012561476,64.50929405209243,3.3571980654554343,68.2502035976054,4.095879728879232,62.386163935363115,3.0811913758558767,68.75698304067666,3.458688908063409,71.99754254118386,3.198130834932121,71.40760954979926,3.5445389503406726,69.22290008715406,3.1485288910819964,63.32999957137347,3.954641556357545,68.6968324498864,4.0440509987494435,74.57358803274707,3.4709447170223435,74.79975996913889,4.188319189961998,67.12291580346044,3.6915434949444204,68.29992427597834,3.5429501349483004,68.07203783343573,3.7143500665298075,67.8903001814519,4.62116799252523,61.95039362203713,5.1710282746850895,68.75698304067666,3.458688908063409,65.35854609878413,4.963535588304795
70.540362908987,4.1206410105984235,62.17545363623375,5.043218755431681,60.03614802114588,5.924319183672556,62.81868838405486,5.826110600901159,65.46692384626374,2.430151225596225,72.64694956422346,3.5948671289128673,63.918416916702384,2.427694593477724,72.87412487498213,3.3342085011614957,76.68795542220317,2.8930443555270418,76.38419774253464,3.5139898318979195,73.41691670238606,3.231661496786422,65.62480354336334,3.7337145994723073,71.39991427346763,3.509049268476954,77.9829975710816,3.2595360707546313,78.29761394484927,4.7713343469624485,68.98942706100871,3.3039136098187436,70.36990998714103,3.100708282718948,71.0464352050293,4.445229006503681,71.37691098728389,4.003679984047207,63.671238748392625,4.920092174121476,72.87412487498213,3.3342085011614957,67.4293470495785,3.988825488972126
73.4836902941891,3.966966797554945,64.14007915529584,5.995211715189883,61.55252968323593,5.951665932068738,63.26208404177798,6.60564428420478,66.38528911686122,2.47496628978685,76.16782637271572,3.923850352975203,64.47198845532868,2.9885033792478035,76.82521539099001,2.925423117455839,81.14346540170598,3.6181867563874524,80.82941605109373,3.981049786397468,76.68719370186743,3.643886486863457,66.48744802754719,3.962002614022811,72.39094714883768,2.8317927712704556,80.20803269085141,3.561687570586362,80.96529454628583,4.870441864541956,71.14189372615697,3.392481869910951,71.69526639900556,3.1679247516190734,73.15092371658402,4.277377557323672,73.55770192458814,4.392522470782803,65.61473945905784,5.708236052173534,76.82521539099001,2.925423117455839,70.73482975896214,2.956062063678662
74.52749042693033,3.186481803674578,65.80642395839286,6.312065244748063,62.561867748756924,6.318695250537563,63.79379322169515,6.442929728438484,68.92810196033605,1.945493513937619,77.8100531519689,2.608650664498275,65.78642052923358,3.0765965487591442,78.1129622220952,2.6182011847593563,82.8413442304395,2.0157755303310214,83.26798879807968,2.440461539428263,79.02468994684803,2.5021862714367185,68.55560953306282,3.688912668437333,74.06684002971937,2.4154489945361237,80.98131108189978,3.050160119625986,81.73458307138365,3.8699639550783944,73.5871863748071,3.0367981080989117,73.81522546722294,2.596257461765091,74.1177058924387,3.4601628768291057,77.82262673601187,4.933131247040832,67.5327198948391,5.155849953825429,78.1129622220952,2.6182011847593563,72.21195062010631,2.8274722927980562
74.89862403017703,2.8831510381911696,68.36326746395758,7.118732528749895,63.571234657865034,4.644929953447763,65.51245231257234,5.636251047485989,70.73127866603798,3.2994383973213024,78.63274608141512,2.4923963946935936,66.01368825639047,3.064487312150778,78.99867118179091,2.022245052343846,84.30051295240546,0.8319922128650087,84.40124594567564,1.144108335587669,79.3354480117736,2.5435613097302716,69.32130252761227,4.732698506820294,75.69777244345377,2.138933560032726,82.97798162515896,1.330038889051731,82.8489576635661,4.37667472028714,75.67262491605582,3.068866474967883,75.88337834169202,3.0435761807169253,75.84094188920798,2.168493180659089,80.62511609298869,3.220752049665334,70.2991984225642,6.03153678804999,78.99867118179091,2.022245052343846,75.52173975166815,4.107227718642174
75.30606121224245,2.310448930458919,68.75075015002999,6.797163674008551,64.60306346983683,4.516898419991465,67.00625839453605,5.555897385616687,70.7761552310462,3.5730421638600904,79.40702426199526,1.812803895508791,66.61432286457291,3.657334610691013,79.74537764695796,1.8698193907579082,85.46052067556369,1.166636870102608,85.32363615580259,1.7144423069101853,80.02371902952021,1.6458176400998268,69.8376818220787,4.876626666436342,76.65404509473323,2.204461934732516,84.81939244991855,1.7084445929065823,84.52376189523618,3.0100985400785683,76.64632926585317,2.641631841096524,77.11213671305691,2.6860213927500824,77.248878347098,1.611579804346124,82.24430600405795,3.875682969599205,71.54202269025234,5.076269754456058,79.74537764695796,1.8698193907579082,75.95604835252765,4.109252813788482
76.58841180252911,2.2664710822022403,69.50146459955705,5.622152419243341,66.01557476602129,4.515635431929519,68.00342930627991,4.335140315002697,72.05672644138029,3.014584110542351,79.74194470243624,2.236574094285267,67.58333928699008,5.067719721609495,80.33621490319354,2.068879302574086,86.96477816675002,1.407756892203779,85.86711438165321,2.003692155232394,80.60813031363863,2.1154654672238595,71.37086518539688,4.184286550600113,77.64492391226692,2.4482278168729565,86.04629563477889,1.4095764709970873,86.30020718725441,2.732905396502133,77.55218975494749,2.551028031998227,79.02950632278343,2.687926458486804,78.89176252054013,2.4655105192552713,83.45731228120312,2.6668321797378676,73.12124026577125,5.099269103183466,80.33621490319354,2.068879302574086,76.53997285132527,4.354537920015828
78.27260516689527,2.107691447057833,70.76831847279377,4.553753807901646,65.881630086877,4.453205010504507,68.07927526291724,5.098757306684314,72.4825674439872,2.910183961301994,80.3936614083219,2.19031407763425,68.16143689986282,5.253944653082167,81.18984339277549,1.7024676307346358,87.400548696845,1.5333078895418966,87.26551783264748,1.5724347935391918,81.90000571559213,1.9376178153278256,72.18892889803385,4.6524224420018445,78.40292066758117,2.64256017291671,87.70247485139461,1.04713154783717,86.91729538180155,2.5958097909463738,78.70284636488338,2.866901731518816,79.77237654320986,2.5692651107677618,79.75022862368542,2.466703509769509,84.77137631458619,3.4439822712419677,73.99805669867399,5.285485436868542,81.18984339277549,1.7024676307346358,77.55201188843164,2.930787604559215
77.83890373376393,1.449905464194262,71.45778260434676,4.68387999683869,67.38836574596688,3.8164793615933683,68.61594958775702,4.668682856422113,73.47755883571725,3.1183023722973706,82.1572381864167,2.399119395349624,69.49702070502835,4.943535452405924,82.36986125201834,1.9904946302969266,87.85233556720918,1.8775728604699113,89.28325450466542,2.024349577315182,83.16634039695354,1.9494853415671962,72.63735478616236,4.558222661875671,79.48458911449924,2.741989668426955,88.33859651629682,1.7566068286360017,89.09063629738652,2.673979203503934,79.62733806781647,3.064673008185321,79.91483646028321,2.7019492113859305,80.7896203363674,2.490835297437575,86.464569966992,3.6324747982833743,75.49962133661032,4.718141265507076,82.36986125201834,1.9904946302969266,77.1355900718746,2.794574930538517
78.01234603183676,1.330473341267421,72.47792289445859,4.654764991316684,68.19667914606615,3.2344531904760525,69.87268154668342,4.127934329995704,74.60175473693235,2.8168289463255647,83.18367580234917,1.962694036421221,69.46529107484781,4.913567649120459,83.46517675973823,1.5461223168149376,88.83984453145095,1.0788496890682504,89.61961647280731,1.171759357958809,84.2060815638307,1.163388191406191,73.69923694664342,3.9068881444127364,80.19690777628533,3.044059268434332,88.64207939184362,1.5422527691417034,89.19022034237375,2.6748225332838236,80.81620988254123,2.653375560223822,80.21634134491725,2.5526966479398445,81.61441513532051,2.264775807527421,87.13326283901573,2.9366935631851816,76.37435340516134,5.021927097855847,83.46517675973823,1.5461223168149376,78.5004715498271,2.5589626074184277
79.01487546619796,1.5561849792240352,72.54183278318399,4.7362602130867115,68.36970034723711,3.176523004511715,70.47169946128236,4.2166417182065095,75.49492004972778,1.8423201929232307,84.25372601134593,1.763258430316276,69.85024506651804,5.028087172107808,84.37032908932426,1.5105482345191095,90.838227518898,1.251332110436734,90.48127348851831,1.918660189122042,84.85188836970035,1.1375269529536443,75.4289021305783,3.496943814484485,80.41139737928866,2.936885907366905,89.91040425258284,1.222633099693024,90.75106100227204,2.305681075187928,81.69874680270358,2.6211407832666587,80.43640416684529,3.049251053664246,82.38421857361284,1.8283977247228336,88.09848387419441,2.8619530260751893,76.73925779854532,4.88451129227974,84.37032908932426,1.5105482345191095,79.61346651233906,2.1526407370841736
79.57459274078306,1.6939714031334003,73.16061731923406,4.71208501025375,68.97270648756788,3.968706321974257,70.48742497856531,4.058404937841466,77.10888825378679,2.2497768489721475,85.5152900828808,1.529003640552454,70.1144612746499,3.7218623735582885,85.33581023149472,1.6928154667276587,91.86410402972278,1.9802989552926715,91.61903400971707,1.7326942003739083,85.52815090025722,1.129490944495994,75.88339525578736,3.099114303517325,80.97213489568448,2.3998033573185933,91.74078308088026,2.15873489584908,91.52157759359817,1.7565577278921276,82.32866533295227,2.3177286328494153,81.35867390683055,3.1871470728965328,83.7417833666762,1.5158899698609785,89.73020863103746,2.4118706098193132,77.58016576164619,4.23292451257177,85.33581023149472,1.6928154667276587,79.08916833380965,2.5168840081122488
80.39597593563784,1.651760479257167,73.78099144028923,4.388519597751476,69.1118764200689,4.244621352243928,70.77994827019533,3.417464395838897,78.04684262421583,2.072780444404852,86.0975435487789,1.7842049252291703,70.48271624344446,3.9683221108979088,85.98579573872162,1.759148261374821,92.75711284814017,1.7350886667009007,92.68351934151676,2.0379731313324956,86.14169965275298,0.9379265939423057,76.14341445290731,3.0078013600436417,81.80682776261449,2.0254529260122367,92.37828491404565,2.357920032985096,92.11320539018848,1.5507725679894728,82.47159862244388,2.6872552249947947,81.54574943911744,2.3540631309060975,84.78329213049628,1.5585255128778461,89.82480458423242,2.3934024707995882,78.17745323597077,3.741954524822036,85.98579573872162,1.759148261374821,79.47670015290302,1.8811642318515325
81.01331847151963,1.765105826489935,74.61702249278343,4.912788187959273,69.44239618165707,4.292142006779694,71.01160364686045,2.9158086483116326,78.05381691388722,2.096352031887838,86.59235759810225,1.6298544385238345,71.42244705478865,3.848722710026077,86.32227271428164,1.7779116766861596,93.8722169824802,1.7916981289224228,93.28546114493126,2.0853780699852704,86.83171854011262,0.894695934379608,77.54794363942955,2.961924466896354,82.67998513818628,2.304931278354855,92.45319957700993,2.60517919975095,93.02866615221926,1.3744615309807047,83.45222784303638,2.6601198755932542,82.09180028008802,2.3761999998544705,84.98628140272658,1.6524568640231472,89.84480836834432,2.3419197722876643,78.86464317356884,3.9205740894735666,86.32227271428164,1.7779116766861596,80.02257852467919,2.0658510217035544
82.2423081869757,1.6066658824132267,75.66857681809738,5.334682838022621,69.49554853737656,4.3966232457138075,71.34672821069782,3.1502835976442407,79.4538205410349,2.0629222059095986,87.07489603726938,1.3534809380389947,72.17928748017206,2.6561386928281157,86.66276062134702,1.6207827125394265,93.77252525829915,1.2353306297246882,93.85455221001186,1.1760557804274103,86.8168112379782,0.7879830394354126,78.29029538276862,3.2473243395049565,83.30151335438788,2.242020229161926,93.05843348528802,2.198186314463104,93.6766366091716,1.4338857028421024,84.01331866184604,2.4580765873784247,82.50882432799348,2.160315394148521,85.23100447289825,1.9661881197583713,90.61434471326292,2.841377567682357,79.69447104048474,3.6717041200716776,86.66276062134702,1.6207827125394265,80.02014947768552,2.0080228629442742
82.18303418314852,1.596848981706946,76.74431233565795,4.772132398787935,70.24894249456958,4.017724368313339,72.04527266491368,2.4561952264119618,80.20692808963074,2.624530226043937,86.93194809649023,1.2397873565930468,72.77123585229222,2.5348162468068436,86.98553789870812,1.3044147998331517,94.01723448039328,1.490555595658809,93.97779238596091,1.0003008063267607,86.69915399565568,0.956057494198235,78.50177203612667,3.1622690270280045,84.15142334514691,2.194948031666165,93.30198925345833,1.7581407257852668,93.52935292100148,1.682053879112769,84.45052589459243,2.5597853676587428,91.89807934148851,4.43319610887957,92.4113981936664,2.2678975395504404,90.69452383674403,2.737331357466475,85.3959929118555,5.090596268067396,94.3010460729393,0.8326905292343889,80.26366182691208,2.1675634673858966
82.5906395141122,1.2115795407943202,77.6881743479814,4.362851081643248,70.80943193997857,3.442648627239412,72.25780635941408,2.1541023059719056,80.75927116827438,1.6423783984392604,87.05966416577348,0.9884596420039408,72.84415862808146,2.3055520953042556,87.14898177920686,1.1557662843760481,93.81750625223293,1.6650723768223754,93.77920685959273,0.9757117184386725,87.03608431582708,1.037219715195399,79.4159342622365,3.2126052293648892,84.3159699892819,1.8779616764901392,93.86223651304036,1.206752504127195,93.22486602357985,1.916292510176424,85.10225080385851,2.401915081187354,92.82329403358342,4.029211287990459,93.39692747409791,1.8687750783698271,90.67309753483387,3.4155536866468545,88.20521614862452,3.687005946113268,94.49431939978564,0.952953974186063,80.20878885316185,1.9935848516707837
82.80647097493355,1.3164495457522263,78.31265898762398,3.5842301944621933,71.16000228656358,2.99567334284593,72.55837882642125,2.2342317652832637,80.73655929345185,2.134844296674409,87.00545917054907,1.271395856393202,72.979678166176,2.778230458585557,87.43161745791294,1.1780772378583513,93.8139880527053,1.0770085009127504,93.66236030525624,0.8413793882797316,87.17037756881126,0.9843691486208785,79.9605567782319,2.8182852136752077,84.85323120016007,1.8286718525849206,94.20070311830108,1.6084640601838902,93.15431445965643,2.0619274888596575,85.42658701803528,2.3910747853921785,93.08486009089088,3.2779496443848655,93.39654728899305,2.334335863575462,90.51504844656587,3.889671811421554,91.02666704776058,2.668429174031401,94.3872009603567,0.9048213286831619,80.69039929116529,1.8532415822207433
83.1572177840024,1.6977552808356384,78.83226387320823,2.7414090874478956,71.76539522387206,2.239852800283406,72.88454118016949,2.2071927860515883,81.09770911637345,1.6282365526917177,87.3071041687508,1.3854160391935275,73.61153587812443,2.86555278987503,87.58321066697155,1.0282021007205393,93.63368727937919,1.4227857520250422,93.90393437468738,0.7097775358331813,87.3718434253212,0.8766711933037376,80.322838809255,3.8345438881679357,85.26917525331199,1.8283655130883987,94.3589670301402,1.2443691647949988,93.6781329941549,1.929194505616751,86.05304903319852,2.5394893204040514,93.32928415245881,1.9370005117911342,94.03026881797264,2.032343855606831,90.8251754248067,2.920100385886379,91.89187257942349,2.1671059075792396,94.54246637988938,0.8423518105703125,80.16320580795448,1.6885757910757786
83.40693420225233,1.7140799538002935,79.84608128965873,3.4274228082059364,72.58732064254272,2.0325006268914505,73.12482135711427,1.7848754979777075,81.72411821871606,1.0029943660976337,87.5617389813068,1.3572089727765004,72.70836906191047,2.457783442492666,87.88286743268736,1.0190622398119902,94.18181558337622,1.0352484941148874,93.87040530497913,1.028368505248349,87.70908363345339,0.7900813813254726,80.8786371691534,3.5539144645709033,85.67412679357457,2.1159250292331095,94.67101126164752,1.1311715463089367,94.12107700222946,1.2966923551509772,86.68996169896529,2.296492336965447,93.34333733493398,2.1220257843312305,93.92599897101698,1.415014257546418,90.83690619104785,2.102671388509309,92.43540273252158,1.9361222739998671,94.54624707025667,0.9868748768749234,79.8668038644029,1.5102403815822463
83.40140915522144,1.7095412094051525,80.39616412513756,3.1329271567194747,73.18832087579139,2.6538592203113205,73.70053307798945,2.0308753424519836,82.13559903388547,1.3270120588096845,88.08477797944862,1.4188806733624213,73.16974175015363,2.2253812634350494,88.1498049191808,1.2852727440554756,94.23489731460177,1.053672632807964,93.77084792271083,1.3071545740715864,87.79865944462705,0.8965884820174654,81.52734704377528,2.9279779849487038,85.6939303425705,1.7933736263675224,94.94118992153892,0.8901534456842155,94.4295493847451,1.2902164993139364,87.09250975404095,2.6193350944075955,93.40083748981722,1.9004054518343505,93.35453259207387,2.080871047852749,90.22866616169557,1.8166647632614994,93.30093896042646,1.8060121859710252,94.4043961069586,1.1333634376846038,80.48134227036915,2.2160477041075493
83.31985136487066,1.647903672594154,81.12848363584393,3.3431308111523936,73.49235386594256,2.53848150542497,73.5155066457053,1.8197394249607932,83.2085179362584,1.5624947111474998,88.09646991567816,1.4961018622417976,73.03915963984566,1.8433592300237778,88.44004573388597,1.0146711254540728,94.48735172216665,1.2361475772344417,94.32385307989139,0.9927484854353836,88.29426897241676,0.5242811813342648,81.59225382306703,3.123414868040438,85.77733314277548,1.5719243471170787,95.1459196798628,0.7932452889879089,94.31356295555238,1.6892553656757237,87.41417750464484,2.3820493003906567,93.81592110904674,1.8827416297290047,93.67085893954552,1.7005819057049754,91.03372874088896,1.9881033559090473,93.31470630270115,2.3535122254866163,94.25410890381593,1.1042565796793786,80.94311847934829,1.9614176207011238
83.850991153225,1.6933132278054823,81.64558590232816,3.3886356576969,74.0332147093713,2.730802585947443,73.68305964069802,1.8602903068156296,83.8572796524175,1.3359617180697034,88.18419585816575,1.5984999039841985,73.4032214266318,1.527852786132541,88.79160771198676,1.0815442416503334,94.88887936085979,1.2674825054377727,94.58731724049223,0.9896725369841449,88.34841143935174,0.8796125879485419,82.33646329088596,2.894438773840195,86.31951292715345,1.6149578562362854,95.08439451757206,0.5848290278290712,94.38094013062928,1.7207832048099625,87.83275450556675,2.0432405663612396,93.98762309022567,1.9617546451675496,94.05693950177934,1.5564880730156225,90.68759021852534,1.6977370328319794,93.69092026468866,2.0040787704977503,94.29504494847717,0.8978184107385403,80.70216810301704,2.2966935447348416
83.82474845643723,1.9447686262437116,82.73539332266179,3.3515899099916155,74.1793391264578,2.6066966212026594,73.97195860965013,1.8782957921251422,83.83089412302766,1.8391642872277278,88.57792133546764,1.6327831794595387,73.98982391950605,1.3532108007271977,88.82717813857764,1.0573480329240108,94.84421449805626,1.0004061435393377,95.06488680539675,1.2301288851469885,88.59821632746399,0.7769380055925535,82.51972330208095,2.8369145922016656,86.41493254058997,1.6776719809612433,95.11333752572605,0.5341372527730357,94.67599474045277,1.7214812282825525,88.20203521609879,2.2164429631884097,93.7298479304825,1.8902722436323856,94.51191973473587,1.1279485946802823,90.26040475646009,2.632114338348674,93.7948776583581,1.4955817116312415,94.47261605305282,0.831846693120164,80.22767550880403,2.175081797644518
84.17682621807424,1.7382300274734745,83.40203238669659,3.2569640757120224,74.53299412580216,3.2078991772754417,73.84181113953721,1.8777964578749498,84.4126516786485,1.8038737089426025,88.84874297883289,1.4375136079046296,75.00864693355439,1.7182559376042856,89.17289579373133,0.7508648799745337,95.08725542041248,0.7081254665830686,95.40511955636228,1.0739621784610769,88.88104392070548,0.7779486084996318,82.85563194077207,1.994785233360065,86.75847185101547,1.777106172804453,95.29749739162747,0.6383092339624375,94.62718138551031,1.576416758878807,88.51244157960181,1.757246181666079,93.95443566252662,1.7730355132061202,94.62417997055755,1.0210614346844937,91.5111409664556,2.7545207314352775,94.06605971386512,1.717152661145606,94.58859176468907,0.807904369840292,79.87236840224678,2.28706960619263
84.20604293513993,1.581549594821589,83.55243975645314,3.3872685135253766,74.83663493696938,3.001193139285997,73.5527256095818,1.9681754372220177,84.76116971100248,2.144863954720903,89.0125203670354,1.3350896147741822,75.34130863562304,1.6436646930114724,89.29437155189663,0.6667753394826205,94.83177543378211,0.758182517652128,95.57785209959124,1.1468625593932082,89.04996712689022,0.6144027329471954,83.35920304147729,2.524680372735404,86.96852757053428,1.506260633168,95.1675099333962,0.8280256440620978,94.89537775490952,1.5177385595031716,88.2024126004059,2.05518112613363,93.91976102678444,1.8305962103820679,94.56493153817568,1.3991266810451797,91.71726267043992,2.126026706360735,94.3582597261527,1.6955121218295057,94.6684103707515,0.8656700017172457,79.72286539176172,2.0536020262926473
